px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	v_true	yaw_angle_true	yaw_rate_true	vx_true	vy_true	NIS
6.83417	-3.77274	-2.58561	2.22711	0.977028	6.74422	-3.95901	6.75	-3.95	2.87164	-1.24905	0	0.908091	-2.72428	2.59476	0
6.88388	-3.88299	-2.37901	2.25198	0.939024	6.72525	-4.05329	6.8	-4.1	2.88067	-1.24905	0	0.910949	-2.73284	0	2.61571
6.9308	-4.05482	-2.45942	2.24087	0.868702	6.83817	-4.25449	6.85	-4.25	2.88067	-1.24905	0	0.910945	-2.73284	2.95264	0
6.9677	-4.14286	-2.1956	2.25773	0.832713	6.86491	-4.32753	6.9	-4.35	2.23571	-1.10715	0	0.999834	-1.99968	0	3.37386
7.01175	-4.28436	-2.25725	2.24979	0.77772	6.94879	-4.45387	6.95	-4.45	2.23569	-1.10715	0	0.999829	-1.99966	1.9673	0
7.10904	-4.42799	-2.65576	2.27734	0.772808	6.99339	-4.57763	7.05	-4.6	3.59929	-0.982793	0	1.99653	-2.99479	0	5.61636
7.17581	-4.5863	-2.72006	2.26866	0.720106	7.14339	-4.76622	7.15	-4.75	3.59929	-0.982793	0	1.99653	-2.99479	1.98821	0
7.22969	-4.68086	-2.49586	2.28338	0.691885	7.11889	-4.79341	7.2	-4.85	2.23826	-1.10715	0	1.00098	-2.00196	0	2.31163
7.29335	-4.81775	-2.53935	2.28037	0.650473	7.25883	-4.94719	7.25	-4.95	2.23824	-1.10715	0	1.00097	-2.00194	1.08109	0
7.36685	-4.93019	-2.46249	2.29836	0.629644	7.28536	-5.09276	7.3	-5.1	2.87668	-1.24904	0	0.90969	-2.72906	0	0.773768
7.42259	-5.08982	-2.50938	2.27593	0.567908	7.33925	-5.24908	7.35	-5.25	2.87666	-1.24905	0	0.909677	-2.72904	1.99492	0
7.53548	-5.23703	-2.95815	2.29836	0.568868	7.33914	-5.30864	7.45	-5.4	3.60512	-0.982794	0	1.99976	-2.99964	0	6.99483
7.60552	-5.40217	-3.00431	2.27639	0.514099	7.5499	-5.55354	7.55	-5.55	3.60512	-0.982794	0	1.99976	-2.99964	1.60799	0
7.65615	-5.49751	-2.64874	2.27749	0.480477	7.59167	-5.64447	7.6	-5.65	2.23692	-1.10715	0	1.00038	-2.00076	0	4.95725
7.71409	-5.63715	-2.67387	2.2618	0.437654	7.64483	-5.73357	7.65	-5.75	2.2369	-1.10715	0	1.00037	-2.00074	0.887494	0
7.81438	-5.77339	-2.84952	2.27822	0.432227	7.6402	-5.81769	7.75	-5.9	3.27492	-0.982796	0	1.81659	-2.7249	0	1.40665
7.89086	-5.93701	-2.8852	2.26118	0.388154	7.84396	-6.051	7.85	-6.05	3.27492	-0.982796	0	1.81659	-2.7249	0.963074	0
7.94206	-6.02856	-2.4494	2.26261	0.3598	7.91394	-6.15143	7.9	-6.15	2.03315	-1.10715	0	0.909251	-1.81851	0	6.10519
8.0029	-6.16966	-2.47582	2.24663	0.321556	7.95018	-6.25957	7.95	-6.25	2.03313	-1.10715	0	0.909247	-1.81849	0.696818	0
8.09828	-6.29241	-2.59691	2.26194	0.320375	8.10134	-6.38026	8.05	-6.35	2.56788	-0.785401	0	1.81576	-1.81577	0	0.47482
8.17941	-6.41815	-2.60894	2.26446	0.304265	8.15891	-6.45832	8.15	-6.45	2.56789	-0.785398	0	1.81577	-1.81577	0.129744	0
8.29294	-6.55359	-2.82537	2.28198	0.307464	8.3424	-6.65648	8.25	-6.6	3.28429	-0.982792	0	1.8218	-2.73269	0	1.40343
8.37559	-6.69396	-2.83795	2.27495	0.281946	8.33273	-6.74641	8.35	-6.75	3.28429	-0.982792	0	1.8218	-2.73269	0.296341	0
8.45831	-6.80683	-2.68313	2.28021	0.268812	8.46635	-6.96022	8.4	-6.9	2.87135	-1.24905	0	0.907987	-2.72401	0	1.04072
8.52104	-6.95748	-2.70058	2.25456	0.225539	8.44383	-7.03914	8.45	-7.05	2.87133	-1.24905	0	0.907988	-2.72398	0.821205	0
8.60417	-7.07931	-2.66639	2.25596	0.213125	8.53661	-7.23635	8.5	-7.2	2.87782	-1.24904	0	0.910054	-2.73014	0	0.338007
8.65246	-7.24793	-2.69603	2.21241	0.15396	8.55761	-7.36836	8.55	-7.35	2.8778	-1.24904	0	0.910046	-2.73012	1.53252	0
8.73566	-7.36859	-2.75915	2.21554	0.149925	8.70486	-7.48959	8.65	-7.45	2.82599	-0.785401	0	1.99827	-1.99828	0	0.248965
8.79909	-7.50234	-2.7731	2.19919	0.124314	8.7565	-7.55536	8.75	-7.55	2.82599	-0.785398	0	1.99828	-1.99828	0.299179	0
8.8758	-7.62498	-2.72311	2.19755	0.114386	8.74707	-7.66927	8.8	-7.7	2.87469	-1.24904	0	0.909061	-2.72717	0	0.25509
8.92936	-7.78195	-2.74167	2.16522	0.0728948	8.85031	-7.85391	8.85	-7.85	2.87467	-1.24904	0	0.909053	-2.72715	0.744076	0
8.99948	-7.90532	-2.67454	2.15984	0.0615478	8.88546	-7.96913	8.9	-8	2.87438	-1.24905	0	0.908945	-2.72688	0	0.29215
9.0401	-8.07247	-2.7032	2.11626	0.0111791	8.95085	-8.16397	8.95	-8.15	2.87437	-1.24905	0	0.908953	-2.72687	1.0725	0
9.10897	-8.19916	-2.67185	2.11123	0.00444807	9.03618	-8.239	9.05	-8.25	2.57424	-0.785401	0	1.82026	-1.82027	0	0.0898044
9.17449	-8.3332	-2.67663	2.10156	-0.00614094	9.15149	-8.34807	9.15	-8.35	2.57423	-0.785401	0	1.82025	-1.82026	0.0487425	0
9.25491	-8.46645	-2.86308	2.10586	0.00287054	9.14011	-8.44049	9.2	-8.5	3.16189	-1.24904	0	0.999884	-2.99963	0	1.31747
9.29959	-8.61236	-2.87575	2.07803	-0.0270451	9.22902	-8.65053	9.25	-8.65	3.16186	-1.24904	0	0.999874	-2.9996	0.4127	0
9.36246	-8.73781	-2.87071	2.07262	-0.0313576	9.23666	-8.722	9.3	-8.8	3.15999	-1.24904	0	0.999284	-2.99783	0	0.163187
9.40822	-8.8909	-2.89633	2.04448	-0.0599669	9.36398	-8.95164	9.35	-8.95	3.16	-1.24904	0	0.999284	-2.99784	0.369921	0
9.44508	-9.0062	-2.55782	2.01944	-0.0927799	9.47823	-9.13791	9.4	-9.05	2.03307	-1.10715	0	0.909209	-1.81844	0	4.36406
9.48685	-9.14452	-2.56366	1.99762	-0.110606	9.43696	-9.1575	9.45	-9.15	2.03306	-1.10715	0	0.90921	-1.81843	0.165769	0
9.54446	-9.27838	-2.61436	1.99087	-0.109932	9.44585	-9.27158	9.5	-9.3	2.87286	-1.24904	0	0.908483	-2.72543	0	0.182132
9.58349	-9.42538	-2.62805	1.96613	-0.129774	9.53884	-9.45193	9.55	-9.45	2.87285	-1.24905	0	0.908475	-2.72542	0.175852	0
9.64615	-9.57111	-2.70557	1.9614	-0.125433	9.6872	-9.68187	9.6	-9.6	2.8769	-1.24905	0	0.909756	-2.72927	0	0.298317
9.69064	-9.72338	-2.72436	1.94124	-0.139541	9.67284	-9.75791	9.65	-9.75	2.87686	-1.24905	0	0.909739	-2.72923	0.098931	0
9.75872	-9.8762	-2.89751	1.94307	-0.125567	9.86489	-10.0711	9.7	-9.9	3.15792	-1.24904	0	0.998626	-2.99586	0	1.39648
9.79204	-10.0252	-2.91146	1.91921	-0.144234	9.74713	-10.0467	9.75	-10.05	3.15789	-1.24904	0	0.998616	-2.99584	0.160703	0
9.8099	-10.1445	-2.58942	1.88546	-0.183086	9.75497	-10.1932	9.75	-10.2	2.72857	0	0	0	-2.72857	0	3.74858
9.81917	-10.3096	-2.62572	1.8423	-0.218223	9.74697	-10.3629	9.75	-10.35	2.72854	0	0	0	-2.72854	0.536535	0
9.8628	-10.4594	-2.73247	1.83558	-0.208547	9.77249	-10.4428	9.8	-10.5	2.87694	-1.24904	0	0.909773	-2.7293	0	0.488792
9.88745	-10.618	-2.7522	1.81053	-0.222964	9.86261	-10.6462	9.85	-10.65	2.87694	-1.24904	0	0.909773	-2.7293	0.0948921	0
9.89903	-10.7447	-2.53851	1.77816	-0.25323	9.86786	-10.8223	9.85	-10.8	2.72846	0	0	0	-2.72846	0	1.70539
9.90043	-10.9031	-2.5709	1.73981	-0.278995	9.8455	-10.9408	9.85	-10.95	2.72844	0	0	0	-2.72844	0.297492	0
9.91725	-11.0423	-2.55221	1.71936	-0.285387	9.84594	-11.0973	9.85	-11.1	2.72748	0	0	0	-2.72748	0	0.0623171
9.90464	-11.2063	-2.59331	1.67445	-0.31609	9.83549	-11.2481	9.85	-11.25	2.72745	0	0	0	-2.72745	0.435097	0
9.92346	-11.3501	-2.68649	1.66477	-0.305408	9.8926	-11.4631	9.85	-11.4	2.9967	0	0	0	-2.9967	0	0.382083
9.91126	-11.5099	-2.7344	1.62658	-0.329668	9.87136	-11.5692	9.85	-11.55	2.99671	0	0	0	-2.99671	0.337863	0
9.89449	-11.6404	-2.52412	1.58007	-0.373091	9.89882	-11.7746	9.8	-11.7	2.87523	1.24905	0	-0.909227	-2.72768	0	2.27878
9.84828	-11.8119	-2.59068	1.52017	-0.414475	9.74749	-11.8623	9.75	-11.85	2.8752	1.24905	0	-0.909218	-2.72765	0.842775	0
9.81946	-11.9389	-2.44202	1.47298	-0.450838	9.75738	-12.0161	9.7	-12	2.87359	1.24904	0	-0.908714	-2.72613	0	1.1901
9.75734	-12.1047	-2.51709	1.40923	-0.491511	9.65408	-12.1513	9.65	-12.15	2.87356	1.24904	0	-0.908706	-2.7261	0.853386	0
9.69954	-12.2108	-2.26952	1.33646	-0.560054	9.60373	-12.2428	9.6	-12.25	2.03404	1.10716	0	-0.909639	-1.81931	0	3.49624
9.63355	-12.3436	-2.30907	1.27917	-0.587285	9.54006	-12.3354	9.55	-12.35	2.03403	1.10715	0	-0.90964	-1.8193	0.531154	0
9.54812	-12.4165	-1.96956	1.17429	-0.695472	9.38815	-12.3607	9.45	-12.45	2.57139	0.785401	0	-1.81824	-1.81825	0	8.0126
9.46083	-12.5346	-2.03762	1.10388	-0.728165	9.35049	-12.5377	9.35	-12.55	2.57137	0.785398	0	-1.81823	-1.81823	0.75604	0
9.3709	-12.61	-1.82317	0.993736	-0.833346	9.33568	-12.8372	9.2	-12.65	3.27598	0.588001	0	-2.72578	-1.81718	0	6.87509
9.23623	-12.7319	-1.97756	0.893916	-0.887407	9.04708	-12.7528	9.05	-12.75	3.27595	0.588002	0	-2.72576	-1.81717	2.30013	0
9.15198	-12.8115	-1.96951	0.827272	-0.911193	8.97697	-12.8161	8.95	-12.85	2.57274	0.785401	0	-1.8192	-1.81921	0	0.358566
9.00824	-12.9232	-2.12663	0.736446	-0.950802	8.84904	-12.9423	8.85	-12.95	2.57275	0.785398	0	-1.81921	-1.81921	1.65583	0
8.90117	-12.9947	-2.13638	0.662918	-0.978003	8.64934	-12.9537	8.7	-13.05	3.27842	0.588003	0	-2.72781	-1.81854	0	0.653416
8.72369	-13.1086	-2.35503	0.572694	-1.01136	8.5479	-13.1496	8.55	-13.15	3.27841	0.588002	0	-2.7278	-1.81853	2.178	0
8.5002	-13.15	-2.50695	0.351827	-1.25294	8.43462	-13.263	8.4	-13.15	2.72644	-0	0	-2.72644	0	0	16.401
8.34052	-13.1929	-2.56458	0.268049	-1.26638	8.26001	-13.1483	8.25	-13.15	2.72641	-0	0	-2.72641	0	0.480043	0
8.15543	-13.2125	-2.75897	0.142536	-1.35877	8.10139	-13.1447	8.1	-13.15	3.00083	-0	0	-3.00083	0	0	2.82677
8.00463	-13.2186	-2.77801	0.064296	-1.368	7.95138	-13.1593	7.95	-13.15	3.00084	-0	0	-3.00084	0	0.339293	0
7.91441	-13.239	-2.50879	0.0426542	-1.28246	7.85182	-13.2702	7.8	-13.2	2.87296	0.321753	0	-2.72553	-0.908516	0	3.66602
7.73582	-13.2558	-2.61354	-0.0242017	-1.274	7.64076	-13.2654	7.65	-13.25	2.87297	0.321751	0	-2.72554	-0.908516	0.585051	0
7.54381	-13.2328	-2.86074	-0.128535	-1.3325	7.51359	-13.2891	7.5	-13.2	2.87287	-0.321752	0	-2.72544	0.908483	0	2.83944
7.3845	-13.196	-2.86442	-0.210132	-1.34015	7.35762	-13.1417	7.35	-13.15	2.87287	-0.321752	0	-2.72544	0.908483	0.196154	0
7.27784	-13.1814	-2.57814	-0.253889	-1.28609	7.19553	-13.2012	7.2	-13.15	2.73035	-0	0	-2.73035	0	0	3.09061
7.11463	-13.1513	-2.64098	-0.31477	-1.27362	7.05296	-13.1563	7.05	-13.15	2.73035	-0	0	-2.73035	0	0.248238	0
6.99316	-13.1165	-2.51812	-0.372273	-1.25196	6.87644	-13.2105	6.85	-13.15	3.63616	-0	0	-3.63616	0	0	0.713409
6.80289	-13.0911	-2.6475	-0.40779	-1.21354	6.672	-13.1364	6.65	-13.15	3.63617	-0	0	-3.63617	0	1.27853	0
6.73836	-13.0812	-2.09248	-0.437797	-1.14218	6.53838	-13.1322	6.55	-13.15	1.81656	-0	0	-1.81656	0	0	10.7647
6.57759	-13.0661	-2.19599	-0.458652	-1.097	6.46904	-13.1587	6.45	-13.15	1.81657	-0	0	-1.81657	0	1.33471	0
6.45626	-13.0082	-2.24714	-0.515893	-1.09442	6.22921	-13.0167	6.3	-13.1	2.87882	-0.321747	0	-2.73109	0.910352	0	0.371921
6.28862	-12.9731	-2.34888	-0.534134	-1.0493	6.15723	-13.0319	6.15	-13.05	2.87882	-0.321749	0	-2.73109	0.91036	1.35888	0
6.12494	-12.8663	-2.76766	-0.607208	-1.08232	5.95573	-12.8757	6	-12.95	3.27301	-0.588	0	-2.72331	1.81553	0	5.31441
5.95518	-12.7982	-2.83696	-0.632444	-1.0455	5.85711	-12.8423	5.85	-12.85	3.27301	-0.588003	0	-2.72331	1.81554	0.763461	0
5.85058	-12.7403	-2.58366	-0.666833	-1.01027	5.73901	-12.8863	5.7	-12.8	2.87601	-0.321751	0	-2.72842	0.909475	0	2.34483
5.67836	-12.6827	-2.66478	-0.672284	-0.957251	5.5559	-12.7556	5.55	-12.75	2.87598	-0.321751	0	-2.72839	0.909466	1.35275	0
5.54688	-12.5801	-2.80759	-0.724049	-0.961608	5.41889	-12.6989	5.4	-12.65	3.28226	-0.588003	0	-2.731	1.82067	0	0.777908
5.36851	-12.5024	-2.88966	-0.727828	-0.909305	5.23681	-12.5467	5.25	-12.55	3.28225	-0.588001	0	-2.731	1.82066	1.29576	0
5.25357	-12.409	-2.81499	-0.767951	-0.896159	5.16911	-12.5003	5.15	-12.45	2.57133	-0.785395	0	-1.81821	1.8182	0	0.309501
5.11131	-12.3167	-2.85017	-0.789855	-0.867317	5.04959	-12.3548	5.05	-12.35	2.57132	-0.785398	0	-1.8182	1.8182	0.355382	0
5.01612	-12.227	-2.79101	-0.82667	-0.859096	4.99996	-12.3538	4.95	-12.25	2.82782	-0.785398	0	-1.99957	1.99957	0	0.275054
4.90601	-12.1298	-2.80976	-0.856106	-0.84466	4.86969	-12.1416	4.85	-12.15	2.82778	-0.785401	0	-1.99954	1.99955	0.0973189	0
4.83762	-12.0509	-2.55587	-0.892305	-0.831814	4.83937	-12.0439	4.8	-12.05	2.23598	-1.10715	0	-0.999954	1.99993	0	2.1879
4.76458	-11.9466	-2.55338	-0.938641	-0.836733	4.77326	-11.9345	4.75	-11.95	2.23598	-1.10715	0	-0.999959	1.99992	0.0137829	0
4.65056	-11.7938	-2.97405	-0.981387	-0.843417	4.5839	-11.6711	4.65	-11.8	3.60592	-0.982795	0	-2.0002	3.00031	0	5.90831
4.56399	-11.6641	-2.98825	-1.02173	-0.8409	4.54148	-11.6336	4.55	-11.65	3.60591	-0.982794	0	-2.0002	3.0003	0.0773211	0
4.52404	-11.58	-2.57295	-1.06535	-0.837331	4.53697	-11.5591	4.55	-11.55	1.99749	0	0	0	1.99749	0	5.82202
4.49048	-11.4598	-2.55414	-1.12715	-0.858983	4.55238	-11.4548	4.55	-11.45	1.99746	0	0	0	1.99746	0.245353	0
4.38688	-11.2697	-3.12161	-1.16275	-0.846681	4.47604	-11.2089	4.5	-11.25	3.74854	-1.32582	0	-0.90916	3.63662	0	10.0903
4.36555	-11.0932	-3.11131	-1.24508	-0.885214	4.45629	-11.0538	4.45	-11.05	3.74851	-1.32582	0	-0.909152	3.63659	0.639852	0
4.38568	-10.9952	-2.42742	-1.33408	-0.934744	4.39651	-10.8822	4.45	-10.95	1.81807	0	0	0	1.81807	0	14.0743
4.38768	-10.8599	-2.4176	-1.40809	-0.95931	4.45899	-10.8664	4.45	-10.85	1.81808	0	0	0	1.81808	0.320855	0
4.37022	-10.7233	-2.48301	-1.46016	-0.957456	4.493	-10.7885	4.45	-10.7	2.72865	0	0	0	2.72865	0	0.352233
4.38394	-10.577	-2.49369	-1.53398	-0.979812	4.44058	-10.5544	4.45	-10.55	2.72864	0	0	0	2.72864	0.239147	0
4.38342	-10.4332	-2.53678	-1.58808	-0.978702	4.44399	-10.3941	4.45	-10.4	2.72392	0	0	0	2.72392	0	0.0990059
4.40679	-10.2821	-2.55881	-1.65717	-0.994431	4.44086	-10.2469	4.45	-10.25	2.72391	0	0	0	2.72391	0.151274	0
4.42853	-10.1425	-2.56876	-1.71547	-0.997895	4.53204	-10.1814	4.5	-10.1	2.87646	1.24904	0	0.909624	2.72885	0	0.131829
4.48303	-9.98696	-2.60977	-1.79538	-1.0239	4.54793	-9.94716	4.55	-9.95	2.87645	1.24905	0	0.909615	2.72884	0.374475	0
4.52416	-9.83945	-2.63624	-1.85561	-1.0273	4.57622	-9.70975	4.6	-9.8	2.87486	1.24905	0	0.909111	2.72733	0	0.218885
4.59426	-9.68439	-2.68648	-1.93177	-1.04746	4.64364	-9.63888	4.65	-9.65	2.87485	1.24905	0	0.909107	2.72732	0.29164	0
4.65678	-9.54519	-2.70827	-1.99242	-1.04938	4.76628	-9.54952	4.75	-9.5	3.27962	0.982791	0	1.81921	2.7288	0	0.137332
4.75491	-9.39588	-2.77093	-2.07323	-1.07302	4.82761	-9.37054	4.85	-9.35	3.27962	0.982791	0	1.81921	2.7288	0.388241	0
4.80336	-9.24135	-2.90936	-2.08363	-1.00027	4.89701	-9.18082	4.9	-9.2	2.87369	1.24905	0	0.908739	2.72622	0	2.26038
4.9067	-9.08685	-2.97077	-2.15011	-1.01153	4.94177	-9.04086	4.95	-9.05	2.8737	1.24905	0	0.908743	2.72623	0.21767	0
5.02701	-8.96848	-2.91613	-2.24168	-1.06343	5.09012	-9.06486	5.05	-8.95	2.56947	0.785393	0	1.8169	1.81688	0	0.92985
5.13299	-8.84535	-2.92173	-2.30147	-1.06466	5.1385	-8.8446	5.15	-8.85	2.56946	0.785398	0	1.81688	1.81688	0.00200532	0
5.19996	-8.71093	-2.95109	-2.30203	-0.97585	5.21345	-8.63875	5.25	-8.7	3.28122	0.982792	0	1.8201	2.73014	0	2.4332
5.32292	-8.58099	-2.99432	-2.35811	-0.977836	5.33853	-8.54729	5.35	-8.55	3.2812	0.982795	0	1.82008	2.73013	0.0882525	0
5.40004	-8.45209	-2.99036	-2.35985	-0.896537	5.35874	-8.39385	5.4	-8.45	2.03537	1.10715	0	0.910244	1.82049	0	2.05144
5.50148	-8.34934	-2.94014	-2.40396	-0.892078	5.46213	-8.36055	5.45	-8.35	2.03538	1.10715	0	0.910249	1.8205	0.110545	0
5.53421	-8.22505	-2.8999	-2.34728	-0.722126	5.63723	-8.3352	5.55	-8.2	3.59936	0.982791	0	1.99657	2.99484	0	10.8105
5.64343	-8.10851	-2.93716	-2.38034	-0.718797	5.63863	-8.05978	5.65	-8.05	3.59936	0.982793	0	1.99657	2.99485	0.137901	0
5.75944	-7.98944	-2.95151	-2.41285	-0.70945	5.69655	-7.84304	5.75	-7.95	2.57205	0.785401	0	1.81871	1.81872	0	0.31536
5.8747	-7.87968	-2.94374	-2.44705	-0.704855	5.84353	-7.85177	5.85	-7.85	2.57204	0.785398	0	1.81871	1.81871	0.0939273	0
5.99865	-7.7746	-2.94647	-2.48277	-0.701282	5.9537	-7.7033	6	-7.75	3.28058	0.588003	0	2.72961	1.81974	0	0.0850172
6.13419	-7.67283	-2.96659	-2.52124	-0.701015	6.14453	-7.66253	6.15	-7.65	3.28058	0.588003	0	2.72961	1.81974	0.0145617	0
6.2153	-7.57455	-2.87282	-2.50792	-0.61551	6.27	-7.55894	6.25	-7.55	2.8273	0.785398	0	1.9992	1.9992	0	2.81666
6.33814	-7.47874	-2.90442	-2.5351	-0.611516	6.3386	-7.44193	6.35	-7.45	2.82727	0.785398	0	1.99918	1.99918	0.0809392	0
6.43465	-7.37561	-2.81392	-2.52667	-0.537765	6.44365	-7.32743	6.45	-7.35	2.57261	0.785398	0	1.81911	1.81911	0	2.25264
6.56158	-7.28157	-2.82314	-2.55294	-0.534395	6.54947	-7.257	6.55	-7.25	2.57258	0.785398	0	1.81909	1.81909	0.0408937	0
6.65517	-7.19752	-2.74519	-2.55078	-0.481706	6.71635	-7.22979	6.65	-7.15	2.82837	0.785398	0	1.99996	1.99996	0	1.37765
6.77325	-7.10156	-2.78314	-2.56561	-0.471888	6.7522	-7.03215	6.75	-7.05	2.82837	0.785398	0	1.99996	1.99996	0.294904	0
6.89156	-7.02595	-2.79445	-2.59202	-0.478845	6.81357	-6.96259	6.85	-7	2.2333	0.46365	0	1.99752	0.998765	0	0.15473
6.99825	-6.95482	-2.76666	-2.6128	-0.47648	6.95051	-6.93564	6.95	-6.95	2.2333	0.46365	0	1.99752	0.998765	0.145083	0
7.11269	-6.87246	-2.71515	-2.62323	-0.451628	7.00414	-6.76319	7.1	-6.85	3.28147	0.588002	0	2.73035	1.82023	0	0.539097
7.24975	-6.78768	-2.74634	-2.64309	-0.44585	7.25571	-6.75585	7.25	-6.75	3.28147	0.588002	0	2.73035	1.82023	0.0659073	0
7.32497	-6.70781	-2.56424	-2.61997	-0.368018	7.28718	-6.59248	7.35	-6.65	2.82928	0.785398	0	2.0006	2.0006	0	3.45531
7.44273	-6.62116	-2.60887	-2.62658	-0.354989	7.42947	-6.54884	7.45	-6.55	2.82925	0.785398	0	2.00058	2.00058	0.312523	0
7.56062	-6.55588	-2.62374	-2.64512	-0.35668	7.58756	-6.53752	7.55	-6.5	2.23429	0.463647	0	1.99841	0.999204	0	0.0180873
7.67501	-6.48328	-2.63556	-2.65636	-0.349782	7.65263	-6.44325	7.65	-6.45	2.23426	0.46365	0	1.99838	0.999195	0.114128	0
7.84018	-6.42867	-2.86612	-2.71638	-0.426114	7.78988	-6.37954	7.8	-6.4	3.16177	0.321752	0	2.99952	0.999844	0	4.39005
7.97028	-6.36401	-2.87307	-2.73352	-0.421726	7.95705	-6.33998	7.95	-6.35	3.16174	0.32175	0	2.99949	0.999829	0.0410134	0
8.02468	-6.28999	-2.407	-2.68432	-0.293056	8.1289	-6.31809	8.05	-6.25	2.56825	0.785398	0	1.81603	1.81603	0	12.715
8.15274	-6.20789	-2.45397	-2.6871	-0.27801	8.15184	-6.14215	8.15	-6.15	2.56825	0.785398	0	1.81603	1.81603	0.262683	0
8.22304	-6.13176	-2.20686	-2.65713	-0.204038	8.12981	-5.95044	8.25	-6.05	2.57275	0.785398	0	1.81921	1.81921	0	4.70332
8.34429	-6.04164	-2.27461	-2.64921	-0.182685	8.34844	-5.95288	8.35	-5.95	2.57275	0.785398	0	1.81921	1.81921	0.487433	0
8.50599	-5.98185	-2.55961	-2.69652	-0.250358	8.45627	-5.87026	8.5	-5.9	2.87662	0.321753	0	2.729	0.909673	0	5.08044
8.64257	-5.89788	-2.60674	-2.69635	-0.23492	8.64546	-5.83668	8.65	-5.85	2.8766	0.321751	0	2.72898	0.909661	0.233388	0
8.76961	-5.82737	-2.61279	-2.70245	-0.227773	8.68227	-5.68169	8.8	-5.75	3.2783	0.588004	0	2.72771	1.81848	0	0.333934
8.91958	-5.73301	-2.69093	-2.69625	-0.20646	8.95179	-5.66017	8.95	-5.65	3.27831	0.588003	0	2.72772	1.81848	0.420122	0
8.9906	-5.65455	-2.42717	-2.65537	-0.124044	8.99196	-5.51961	9.05	-5.55	2.82757	0.785401	0	1.99939	1.9994	0	4.61138
9.12012	-5.55388	-2.52173	-2.63632	-0.0957031	9.15234	-5.45358	9.15	-5.45	2.82758	0.785398	0	1.9994	1.9994	0.721686	0
9.23018	-5.47839	-2.45968	-2.62589	-0.0711121	9.25593	-5.41629	9.25	-5.4	2.03232	0.463648	0	1.81776	0.90888	0	0.409783
9.35288	-5.39033	-2.49596	-2.61664	-0.056956	9.3462	-5.33648	9.35	-5.35	2.03232	0.463645	0	1.81776	0.908875	0.18023	0
9.39012	-5.2958	-2.06438	-2.53914	0.0732821	9.35852	-5.15981	9.45	-5.2	3.27284	0.982793	0	1.81545	2.72317	0	12.3782
9.5105	-5.17942	-2.18162	-2.50667	0.104673	9.55586	-5.07162	9.55	-5.05	3.2728	0.982795	0	1.81542	2.72314	0.909892	0
9.60522	-5.09261	-2.18264	-2.48714	0.122233	9.60543	-4.91132	9.65	-4.95	2.57593	0.785404	0	1.82145	1.82147	0	0.405344
9.72421	-4.96224	-2.30738	-2.44906	0.155992	9.75218	-4.8384	9.75	-4.85	2.57593	0.785398	0	1.82146	1.82146	1.06049	0
9.83191	-4.87517	-2.33587	-2.43994	0.157185	10.0131	-4.84834	9.85	-4.75	2.57331	0.785395	0	1.81961	1.8196	0	0.370755
9.94469	-4.75022	-2.4266	-2.40913	0.180743	9.9571	-4.66087	9.95	-4.65	2.5733	0.785398	0	1.8196	1.8196	0.535222	0
10.0376	-4.65907	-2.45727	-2.39731	0.181525	9.99978	-4.51909	10.05	-4.55	2.82599	0.785401	0	1.99827	1.99828	0	0.239486
10.1427	-4.53117	-2.5552	-2.36585	0.205282	10.1558	-4.43582	10.15	-4.45	2.82597	0.785398	0	1.99826	1.99826	0.6076	0
10.2167	-4.41262	-2.47045	-2.31479	0.2638	10.1567	-4.25503	10.25	-4.3	3.2755	0.982791	0	1.81693	2.72538	0	1.57629
10.3222	-4.26464	-2.57581	-2.27761	0.287771	10.3312	-4.16698	10.35	-4.15	3.27548	0.98279	0	1.81692	2.72536	0.638214	0
10.4348	-4.15753	-2.67316	-2.28982	0.240619	10.3715	-4.04505	10.45	-4.05	2.57317	0.785395	0	1.81951	1.8195	0	1.36315
10.5422	-4.0106	-2.75691	-2.26154	0.256565	10.5551	-3.94162	10.55	-3.95	2.57317	0.785401	0	1.8195	1.81951	0.335266	0
10.6508	-3.89316	-2.81086	-2.26215	0.2322	10.6459	-3.84961	10.65	-3.85	2.57129	0.785401	0	1.81817	1.81818	0	0.30905
10.7494	-3.7642	-2.83032	-2.24518	0.236568	10.746	-3.7455	10.75	-3.75	2.57127	0.785401	0	1.81816	1.81817	0.0235248	0
10.8517	-3.64111	-2.84511	-2.23538	0.232472	10.9384	-3.6422	10.85	-3.6	3.27421	0.982791	0	1.81621	2.7243	0	0.0903757
10.9507	-3.49436	-2.89436	-2.21303	0.24259	10.9457	-3.45027	10.95	-3.45	3.2742	0.982794	0	1.8162	2.7243	0.13139	0
10.989	-3.35339	-2.6879	-2.13012	0.358359	11.1095	-3.32647	11	-3.3	2.87333	1.24904	0	0.908632	2.72588	0	6.29175
11.0652	-3.20516	-2.73137	-2.10012	0.369036	11.0435	-3.16012	11.05	-3.15	2.87333	1.24904	0	0.908632	2.72588	0.155912	0
11.1097	-3.05996	-2.67269	-2.04239	0.427627	10.9851	-2.95299	11.1	-3	2.87737	1.24905	0	0.909905	2.72971	0	1.58962
11.1742	-2.90447	-2.72276	-2.00887	0.438026	11.1542	-2.85724	11.15	-2.85	2.87733	1.24905	0	0.909888	2.72968	0.167441	0
